Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 08:52:08.704,-0.12,0.0,1.0,-6.96,0.22,-0.08,-0.02,0.98,-4.71,-0.91
2025-11-05 08:52:08.716,-0.12,0.01,1.0,-6.96,0.67,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.729,-0.12,0.0,1.01,-6.96,0.22,-0.08,-0.02,0.98,-4.71,-0.91
2025-11-05 08:52:08.741,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.753,-0.12,0.01,1.0,-6.96,0.67,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.765,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.01,0.98,-5.15,-0.68
2025-11-05 08:52:08.777,-0.12,0.01,1.0,-6.73,0.45,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:08.789,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.01,0.98,-4.93,-0.69
2025-11-05 08:52:08.801,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.99,-4.93,-1.13
2025-11-05 08:52:08.813,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.825,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:08.837,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.849,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.92
2025-11-05 08:52:08.861,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.92
2025-11-05 08:52:08.873,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.885,-0.13,0.0,1.01,-7.41,0.22,-0.1,-0.02,0.98,-5.6,-0.91
2025-11-05 08:52:08.896,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-0.91
